id,ppd,jenis_sekolah,kod_sekolah,nama_sekolah,alamat,poskod,bandar,no_telefon,no_faks,emel,lokasi,kerajaan/bantuan/swasta,bil_murid,bil_guru,x,y,primary_secondary,district,parlimen,dun
1180,PPD SRI AMAN,SK,YBB2103,SEKOLAH KEBANGSAAN PANTU,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,1118141775,TIADA,YBB2103@moe.edu.my,Luar Bandar,SK,170,22,111.115358,1.135208,Primary,Sri Aman,P.202 Sri Aman,N.30 Balai Ringin
1181,PPD SRI AMAN,SK,YBA2105,SEKOLAH KEBANGSAAN PULAU SEDUKU,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,TIADA,TIADA,YBA2105@moe.edu.my,Luar Bandar,SK,28,10,111.286596,1.363875,Primary,Sri Aman,P.201 Batang Lupar,N.28 Lingga
1182,PPD SRI AMAN,SK,YBB2112,SEKOLAH KEBANGSAAN SELANJAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,111.3,TIADA,YBB2112@moe.edu.my,Luar Bandar,SK,49,13,111.279092,1.187435,Primary,Sri Aman,P.202 Sri Aman,N.31 Bukit Begunan
1183,PPD SRI AMAN,SK,YBB2108,SEKOLAH KEBANGSAAN SELEPONG,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,83328084,TIADA,YBB2108@moe.edu.my,Luar Bandar,SK,120,18,111.357116,1.069281,Primary,Sri Aman,P.202 Sri Aman,N.31 Bukit Begunan
1184,PPD SRI AMAN,SK,YBB2139,SEKOLAH KEBANGSAAN SEMBAYANG,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95000,SRI AMAN,TIADA,TIADA,YBB2139@moe.edu.my,Luar Bandar,SK,8,7,111.401989,1.343985,Primary,Sri Aman,P.201 Batang Lupar,N.28 Lingga
1185,PPD SRI AMAN,SK,YBA2118,SEKOLAH KEBANGSAAN SRI AMAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,83326445,TIADA,YBA2118@moe.edu.my,Luar Bandar,SK,295,34,111.45785,1.2227,Primary,Sri Aman,P.202 Sri Aman,N.32 Simanggang
1186,PPD SRI AMAN,SK,YCB2105,SEKOLAH KEBANGSAAN ST DUNSTAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,TIADA,TIADA,YCB2105@moe.edu.my,Luar Bandar,SBK,32,10,110.41397,1.264132,Primary,Kuching,P.198 Puncak Borneo,N.20 Tarat
1187,PPD SRI AMAN,SK,YCB2102,SEKOLAH KEBANGSAAN ST LAWRENCE,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,83323395,TIADA,YCB2102@moe.edu.my,Luar Bandar,SBK,224,22,111.47495,1.195383333,Primary,Sri Aman,P.202 Sri Aman,N.32 Simanggang
1188,PPD SRI AMAN,SK,YCB2106,SEKOLAH KEBANGSAAN ST LEO GAYAU,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,TIADA,TIADA,YCB2106@moe.edu.my,Luar Bandar,SBK,39,13,111.029721,1.150142,Primary,Sri Aman,P.202 Sri Aman,N.30 Balai Ringin
1189,PPD SRI AMAN,SK,YCE2101,SEKOLAH KEBANGSAAN ST LUKE,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,83322288,83321343,YCE2101@moe.edu.my,Luar Bandar,SBK,408,32,111.46835,1.227933333,Primary,Sri Aman,P.202 Sri Aman,N.32 Simanggang
1190,PPD SRI AMAN,SK,YCB2101,SEKOLAH KEBANGSAAN ST MARTIN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,TIADA,TIADA,YCB2101@moe.edu.my,Luar Bandar,SBK,52,12,111.193437,1.103942,Primary,Sri Aman,P.202 Sri Aman,N.31 Bukit Begunan
1191,PPD SRI AMAN,SK,YCB2103,SEKOLAH KEBANGSAAN ST PAUL,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,TIADA,TIADA,YCB2103@moe.edu.my,Luar Bandar,SBK,26,11,111.205194,1.283278,Primary,Sri Aman,P.202 Sri Aman,N.31 Bukit Begunan
1192,PPD SRI AMAN,SK,YBB2136,SEKOLAH KEBANGSAAN TEMUDOK KEM,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,83322289,83322289,YBB2136@moe.edu.my,Luar Bandar,SK,79,13,111.467135,1.167217,Primary,Sri Aman,P.202 Sri Aman,N.32 Simanggang
1193,PPD SRI AMAN,SK,YBB2111,SEKOLAH KEBANGSAAN TANJUNG BIJAT,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,83429001,83429002,YBB2111@moe.edu.my,Luar Bandar,SK,133,19,111.383563,1.34975,Primary,Sri Aman,P.202 Sri Aman,N.31 Bukit Begunan
1194,PPD SUBIS,SJKC,YCC4402,SEKOLAH JENIS KEBANGSAAN (CINA) CHEE MUNG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,85737476,85737476,YCC4402@moe.edu.my,Luar Bandar,SBK,311,26,113.757399,3.803848,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1195,PPD SUBIS,SJKC,YCC4403,SEKOLAH JENIS KEBANGSAAN (CINA) CHIN NAM,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,85737364,85737364,YCC4403@moe.edu.my,Luar Bandar,SBK,86,13,113.718469,3.865884,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1196,PPD SUBIS,SJKC,YCC4404,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SG LUMUT,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,85710199,85710199,YCC4404@moe.edu.my,Luar Bandar,SBK,36,12,113.812911,4.03903,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1197,PPD SUBIS,SJKC,YCC4401,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SIBUTI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,85719030,TIADA,YCC4401@moe.edu.my,Luar Bandar,SBK,109,15,113.845318,4.05867,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1198,PPD SUBIS,SK,YBB4412,SEKOLAH KEBANGSAAN BATU NIAH,SEKOLAH KEBANGSAAN BATU NIAH,98200,BATU NIAH,85737005,85737005,YBB4412@moe.edu.my,Luar Bandar,SK,394,34,113.756836,3.805322,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1199,PPD SUBIS,SK,YBB4408,SEKOLAH KEBANGSAAN BATU TELLINGAI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4408@moe.edu.my,Luar Bandar,SK,471,37,113.639588,3.563772,Primary,Subis,P.217 Bintulu,N.69 Kemena
1200,PPD SUBIS,SK,YBA4407,SEKOLAH KEBANGSAAN BEKENU,PEJABAT PENDIDIKANÂ Â DAERAH SUBIS,98150,BEKENU,85719655,TIADA,YBA4407@moe.edu.my,Luar Bandar,SK,298,34,113.848565,4.060485,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1201,PPD SUBIS,SK,YBA4405,SEKOLAH KEBANGSAAN BELIAU AHAD,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4405@moe.edu.my,Luar Bandar,SK,86,14,113.850655,4.01259,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1202,PPD SUBIS,SK,YBB4401,SEKOLAH KEBANGSAAN BELIAU ISA,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4401@moe.edu.my,Luar Bandar,SK,106,13,113.75928,3.966753,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1203,PPD SUBIS,SK,YBB4423,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 1,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,85719027,85719501,YBB4423@moe.edu.my,Luar Bandar,SK,174,19,113.981878,4.124717,Primary,Beluru,P.220 Baram,N.76 Marudi
1204,PPD SUBIS,SK,YBB4426,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 2,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4426@moe.edu.my,Luar Bandar,SK,170,16,113.993087,4.045902,Primary,Beluru,P.218 Sibuti,N.72 Lambir
1205,PPD SUBIS,SK,YBB4427,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 3,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4427@moe.edu.my,Luar Bandar,SK,50,11,113.893022,3.915593,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1206,PPD SUBIS,SK,YBA4402,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 4,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4402@moe.edu.my,Luar Bandar,SK,257,29,113.885635,3.869424,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1207,PPD SUBIS,SK,YBB4429,SEKOLAH KEBANGSAAN KELAPA SAWIT NO. 5,Sekolah Kebangsaan Kelapa Sawit No. 5,98150,BEKENU,TIADA,TIADA,YBB4429@moe.edu.my,Luar Bandar,SK,127,17,113.877535,3.805795,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1208,PPD SUBIS,SK,YBA4417,SEKOLAH KEBANGSAAN KELURU TENGAH,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4417@moe.edu.my,Luar Bandar,SK,124,14,113.920745,4.115064,Primary,Subis,P.218 Sibuti,N.72 Lambir
1209,PPD SUBIS,SK,YBA4406,SEKOLAH KEBANGSAAN KITA,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,,TIADA,YBA4406@moe.edu.my,Luar Bandar,SK,226,19,113.721001,3.864426,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1210,PPD SUBIS,SK,YBA4403,SEKOLAH KEBANGSAAN KPG. ANGUS,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4403@moe.edu.my,Luar Bandar,SK,36,11,113.820827,4.085882,Primary,Miri,P.218 Sibuti,N.71 Bekenu
1211,PPD SUBIS,SK,YBB4418,SEKOLAH KEBANGSAAN KPG. BULAU,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4418@moe.edu.my,Luar Bandar,SK,31,9,113.897704,4.00899,Primary,Subis,P.218 Sibuti,N.72 Lambir
1212,PPD SUBIS,SK,YBB4406,SEKOLAH KEBANGSAAN KPG. BUNGAI,D/A PEJABAT PENDIDIKAN DAERAHÂ Â SUBIS,98150,BEKENU,TIADA,TIADA,YBB4406@moe.edu.my,Luar Bandar,SK,86,12,113.791902,4.069888,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1213,PPD SUBIS,SK,YBB4403,SEKOLAH KEBANGSAAN KPG. IRAN,D/A PEJABAT PENDIDIKAN DAERAHÂ Â SUBIS,98150,BEKENU,TIADA,TIADA,YBB4403@moe.edu.my,Luar Bandar,SK,154,16,113.633437,3.79223,Primary,Subis,P.217 Bintulu,N.70 Samalaju
1214,PPD SUBIS,SK,YBB4416,SEKOLAH KEBANGSAAN KPG. KUALA SIBUTI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4416@moe.edu.my,Luar Bandar,SK,43,12,113.724257,3.988438,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1215,PPD SUBIS,SK,YBA4404,SEKOLAH KEBANGSAAN KPG. MASJID,D/A PEJABAT PENDIDIKAN DAERAHÂ Â SUBIS,98150,BEKENU,TIADA,TIADA,YBA4404@moe.edu.my,Luar Bandar,SK,22,8,113.81132,4.04463,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1216,PPD SUBIS,SK,YBA4411,SEKOLAH KEBANGSAAN KPG. SELANYAU,PEJABAT PENDIDIKANÂ Â DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4411@moe.edu.my,Luar Bandar,SK,101,13,113.856361,4.102186,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1217,PPD SUBIS,SK,YBB4421,SEKOLAH KEBANGSAAN KPG. SUBAK,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4421@moe.edu.my,Luar Bandar,SK,70,14,113.897397,4.10475,Primary,Subis,P.218 Sibuti,N.72 Lambir
1218,PPD SUBIS,SK,YBB4411,SEKOLAH KEBANGSAAN KPG. TARIKAN,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4411@moe.edu.my,Luar Bandar,SK,54,11,113.6949,3.944333,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1219,PPD SUBIS,SK,YBB4422,SEKOLAH KEBANGSAAN KPG. TEGAGENG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4422@moe.edu.my,Luar Bandar,SK,86,14,113.622448,3.71182,Primary,Subis,P.217 Bintulu,N.70 Samalaju
1220,PPD SUBIS,SK,YBA4412,SEKOLAH KEBANGSAAN RANCANGAN SEPUPOK,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4412@moe.edu.my,Luar Bandar,SK,93,13,113.703618,3.816083,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1221,PPD SUBIS,SK,YBB4404,SEKOLAH KEBANGSAAN RUMAH BARAT,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4404@moe.edu.my,Luar Bandar,SK,19,6,113.9466197,3.977558,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1222,PPD SUBIS,SK,YBB4430,SEKOLAH KEBANGSAAN RUMAH ESSAU,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4430@moe.edu.my,Luar Bandar,SK,42,7,113.861078,3.989722,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1223,PPD SUBIS,SK,YBB4407,SEKOLAH KEBANGSAAN RUMAH GOYANG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4407@moe.edu.my,Luar Bandar,SK,61,12,113.565296,3.660468,Primary,Subis,P.217 Bintulu,N.70 Samalaju
1224,PPD SUBIS,SK,YBA4415,SEKOLAH KEBANGSAAN RUMAH MENTALI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4415@moe.edu.my,Luar Bandar,SK,72,12,113.765769,3.890605,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1225,PPD SUBIS,SK,YBB4413,SEKOLAH KEBANGSAAN RUMAH RANGGONG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4413@moe.edu.my,Luar Bandar,SK,64,12,113.887459,3.675824,Primary,Subis,P.217 Bintulu,N.69 Kemena
1226,PPD SUBIS,SK,YBB4405,SEKOLAH KEBANGSAAN RUMAH TINGGI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4405@moe.edu.my,Luar Bandar,SK,48,10,113.936822,3.919118,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1227,PPD SUBIS,SK,YBA4413,SEKOLAH KEBANGSAAN RUMAH UNDI,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4413@moe.edu.my,Luar Bandar,SK,53,10,113.7879,3.89656,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1228,PPD SUBIS,SK,YBB4419,SEKOLAH KEBANGSAAN SG. BAKAS,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4419@moe.edu.my,Luar Bandar,SK,54,11,113.921126,3.972165,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1229,PPD SUBIS,SK,YBB4415,SEKOLAH KEBANGSAAN SG. LAMAUS,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4415@moe.edu.my,Luar Bandar,SK,113,13,113.803714,3.651205,Primary,Subis,P.217 Bintulu,N.69 Kemena
1230,PPD SUBIS,SK,YBB4409,SEKOLAH KEBANGSAAN SG. MANONG,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4409@moe.edu.my,Luar Bandar,SK,163,16,113.770611,3.758226,Primary,Subis,P.217 Bintulu,N.69 Kemena
1231,PPD SUBIS,SK,YBB4414,SEKOLAH KEBANGSAAN SG. SAEH,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4414@moe.edu.my,Luar Bandar,SK,45,7,113.778629,3.885943,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1232,PPD SUBIS,SK,YBB4425,SEKOLAH KEBANGSAAN SG. SEBATU,D/A PEJABAT PENDIDIKAN DAERAH SUBISÂ ,98150,BEKENU,TIADA,TIADA,YBB4425@moe.edu.my,Luar Bandar,SK,81,13,113.666723,3.76915,Primary,Subis,P.217 Bintulu,N.70 Samalaju
1233,PPD SUBIS,SK,YBB4410,SEKOLAH KEBANGSAAN SG. TANGAP,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBB4410@moe.edu.my,Luar Bandar,SK,35,10,113.78808,3.824179,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1234,PPD SUBIS,SK,YBA4414,SEKOLAH KEBANGSAAN SUAI 1,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4414@moe.edu.my,Luar Bandar,SK,277,24,113.738648,3.598619,Primary,Subis,P.217 Bintulu,N.69 Kemena
1235,PPD SUBIS,SK,YBA4416,SEKOLAH KEBANGSAAN TANJUNG BELIPAT,D/A PEJABAT PENDIDIKANÂ Â DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4416@moe.edu.my,Luar Bandar,SK,101,12,113.757975,3.848528,Primary,Subis,P.218 Sibuti,N.71 Bekenu
1236,PPD SUBIS,SK,YBA4408,SEKOLAH KEBANGSAAN TAWAKAL SATAP,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4408@moe.edu.my,Luar Bandar,SK,40,14,113.872049,4.085487,Primary,Subis,P.218 Sibuti,N.72 Lambir
1237,PPD SUBIS,SK,YBA4410,SEKOLAH KEBANGSAAN ULU SATAP,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,98150,BEKENU,TIADA,TIADA,YBA4410@moe.edu.my,Luar Bandar,SK,48,11,113.943594,4.082692,Primary,Subis,P.218 Sibuti,N.72 Lambir
1238,PPD TATAU/ SEBAUH,SJKC,YCC9201,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA TATAU,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",86584101,86584101,YCC9201@moe.edu.my,Luar Bandar,SBK,346,23,112.8582,2.879616667,Primary,Tatau,P.214 Selangau,N.60 Kakus
1239,PPD TATAU/ SEBAUH,SJKC,YCC9102,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG SAN,PEKAN SEBAUH,97100,SEBAUH,86422168,86422168,YCC9102@moe.edu.my,Luar Bandar,SBK,152,17,113.2708833,3.108833333,Primary,Sebauh,P.217 Bintulu,N.69 Kemena
1240,PPD TATAU/ SEBAUH,SK,YBA9107,SEKOLAH KEBANGSAAN BUKIT MAWANG,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBA9107@moe.edu.my,Luar Bandar,SK,31,9,113.403925,2.029778,Primary,Bukit Mabong,P.216 Hulu Rajang,N.64 Baleh
1241,PPD TATAU/ SEBAUH,SK,YBB9107,SEKOLAH KEBANGSAAN HERMANUS ASSAN,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9107@moe.edu.my,Luar Bandar,SK,54,13,113.2248167,3.041566667,Primary,Sebauh,P.217 Bintulu,N.69 Kemena
1242,PPD TATAU/ SEBAUH,SK,YBA9204,SEKOLAH KEBANGSAAN KELAWIT,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBA9204@moe.edu.my,Luar Bandar,SK,257,28,112.7923167,2.853833333,Primary,Tatau,P.214 Selangau,N.60 Kakus
1243,PPD TATAU/ SEBAUH,SK,YBB9206,SEKOLAH KEBANGSAAN KUALA ANNAU,"KUALA ANNAU, SUNGAI ANAP",97200,TATAU,TIADA,TIADA,YBB9206@moe.edu.my,Luar Bandar,SK,51,11,112.8294833,2.9349,Primary,Tatau,P.214 Selangau,N.60 Kakus
1244,PPD TATAU/ SEBAUH,SK,YBB9102,SEKOLAH KEBANGSAAN KUALA BINYO,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9102@moe.edu.my,Luar Bandar,SK,35,11,113.4583333,3.025983333,Primary,Sebauh,P.217 Bintulu,N.69 Kemena
1245,PPD TATAU/ SEBAUH,SK,YBB9108,SEKOLAH KEBANGSAAN KUALA KEBULU,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9108@moe.edu.my,Luar Bandar,SK,43,13,113.7972667,3.244083333,Primary,Sebauh,P.216 Hulu Rajang,N.66 Murum
1246,PPD TATAU/ SEBAUH,SK,YBB9207,SEKOLAH KEBANGSAAN KUALA MUPUT,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97000,"TATAU, BINTULU",TIADA,TIADA,YBB9207@moe.edu.my,Luar Bandar,SK,92,16,112.9704,2.6208,Primary,Tatau,P.214 Selangau,N.60 Kakus
1247,PPD TATAU/ SEBAUH,SK,YBB9202,SEKOLAH KEBANGSAAN KUALA SERUPAI,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9202@moe.edu.my,Luar Bandar,SK,78,12,112.720822,3.060666,Primary,Tatau,P.217 Bintulu,N.67 Jepak
1248,PPD TATAU/ SEBAUH,SK,YBB9114,SEKOLAH KEBANGSAAN KUALA SIGU,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9114@moe.edu.my,Luar Bandar,SK,29,13,113.5548167,3.008933333,Primary,Sebauh,P.217 Bintulu,N.69 Kemena
1249,PPD TATAU/ SEBAUH,SK,YBA9201,SEKOLAH KEBANGSAAN KUALA TATAU,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBA9201@moe.edu.my,Luar Bandar,SK,102,16,112.8026333,3.077466667,Primary,Tatau,P.217 Bintulu,N.67 Jepak
1250,PPD TATAU/ SEBAUH,SK,YBB9101,SEKOLAH KEBANGSAAN LABANG,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9101@moe.edu.my,Luar Bandar,SK,84,17,113.4908333,3.258583333,Primary,Sebauh,P.217 Bintulu,N.69 Kemena
1251,PPD TATAU/ SEBAUH,SK,YBA9202,SEKOLAH KEBANGSAAN NG PENYARAI,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBA9202@moe.edu.my,Luar Bandar,SK,64,14,113.1536,2.637766667,Primary,Tatau,P.214 Selangau,N.60 Kakus
1252,PPD TATAU/ SEBAUH,SK,YBB9210,SEKOLAH KEBANGSAAN NG TAU,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9210@moe.edu.my,Luar Bandar,SK,119,14,113.0334667,2.544533333,Primary,Tatau,P.214 Selangau,N.60 Kakus
1253,PPD TATAU/ SEBAUH,SK,YBA9105,SEKOLAH KEBANGSAAN PANDAN,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,86477324,YBA9105@moe.edu.my,Luar Bandar,SK,118,19,113.3734333,3.151183333,Primary,Sebauh,P.217 Bintulu,N.69 Kemena
1254,PPD TATAU/ SEBAUH,SK,YBB9201,SEKOLAH KEBANGSAAN RH TAYAI,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",,,YBB9201@moe.edu.my,Luar Bandar,SK,79,12,112.9873667,2.848066667,Primary,Tatau,P.214 Selangau,N.60 Kakus
1255,PPD TATAU/ SEBAUH,SK,YBB9204,SEKOLAH KEBANGSAAN RUMAH BARRAU,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9204@moe.edu.my,Luar Bandar,SK,38,10,112.9665,2.725983333,Primary,Tatau,P.214 Selangau,N.60 Kakus
1256,PPD TATAU/ SEBAUH,SK,YBB9203,SEKOLAH KEBANGSAAN RUMAH KESENG,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9203@moe.edu.my,Luar Bandar,SK,107,16,113.084823,2.729729,Primary,Tatau,P.214 Selangau,N.60 Kakus
